OrderId,OrderDate,ShipDate,ShipMode,City,OrderDateCalc,IngestionDate
CA-2015-111773,29/06/2015,2015/03/07,Standard Class,New York City,29/06/2015,2022-06-20
CA-2015-148614,20/01/2015,2015/01/25,Standard Class,Los Angeles,20/01/2015,2022-06-20
CA-2015-148614,20/01/2015,2015/01/25,Standard Class,Los Angeles,20/01/2015,2022-06-20
CA-2017-156139,31/12/2017,2018/06/01,Standard Class,San Francisco,31/12/2017,2022-06-20
US-2018-147886,28/03/2018,2018/03/31,First Class,Fairfield,28/03/2018,2022-06-20
US-2018-147886,28/03/2018,2018/03/31,First Class,Fairfield,28/03/2018,2022-06-20
US-2018-147886,28/03/2018,2018/03/31,First Class,Fairfield,28/03/2018,2022-06-20
US-2018-147886,28/03/2018,2018/03/31,First Class,Fairfield,28/03/2018,2022-06-20
US-2018-147886,28/03/2018,2018/03/31,First Class,Fairfield,28/03/2018,2022-06-20
US-2018-147886,28/03/2018,2018/03/31,First Class,Fairfield,28/03/2018,2022-06-20
US-2018-147886,28/03/2018,2018/03/31,First Class,Fairfield,28/03/2018,2022-06-20
CA-2017-113733,08/12/2017,2017/12/12,Standard Class,Greenville,08/12/2017,2022-06-20
CA-2017-113733,08/12/2017,2017/12/12,Standard Class,Greenville,08/12/2017,2022-06-20
CA-2017-113733,08/12/2017,2017/12/12,Standard Class,Greenville,08/12/2017,2022-06-20
CA-2018-104913,18/11/2018,2018/11/22,Standard Class,Long Beach,18/11/2018,2022-06-20
CA-2015-145800,30/05/2015,2015/05/06,Standard Class,Buffalo Grove,30/05/2015,2022-06-20
CA-2017-125850,22/01/2017,2017/01/28,Standard Class,San Diego,22/01/2017,2022-06-20
CA-2017-125850,22/01/2017,2017/01/28,Standard Class,San Diego,22/01/2017,2022-06-20
CA-2017-118514,03/02/2017,2017/10/02,Standard Class,Richmond,03/02/2017,2022-06-20
CA-2016-150749,29/03/2016,2016/03/04,Second Class,Springfield,29/03/2016,2022-06-20
CA-2015-163748,14/10/2015,2015/10/18,Standard Class,Fort Worth,14/10/2015,2022-06-20
CA-2015-163748,14/10/2015,2015/10/18,Standard Class,Fort Worth,14/10/2015,2022-06-20
CA-2016-119634,11/08/2016,2016/08/16,Standard Class,Raleigh,11/08/2016,2022-06-20
CA-2016-149300,22/11/2016,2016/11/23,First Class,Hialeah,22/11/2016,2022-06-20
US-2017-111528,30/12/2017,2017/12/30,Same Day,Los Angeles,30/12/2017,2022-06-20
US-2017-111528,30/12/2017,2017/12/30,Same Day,Los Angeles,30/12/2017,2022-06-20
CA-2018-158169,12/08/2018,2018/08/15,First Class,Lake Forest,12/08/2018,2022-06-20
CA-2018-158169,12/08/2018,2018/08/15,First Class,Lake Forest,12/08/2018,2022-06-20
CA-2016-162047,03/11/2016,2016/05/11,First Class,Long Beach,03/11/2016,2022-06-20
CA-2016-117772,10/09/2016,2016/12/09,Second Class,Seattle,10/09/2016,2022-06-20
US-2015-126340,08/11/2015,2015/11/14,Standard Class,Redding,08/11/2015,2022-06-20
CA-2017-149685,08/10/2017,2017/10/15,Standard Class,San Antonio,08/10/2017,2022-06-20
CA-2018-126396,08/09/2018,2018/12/09,Second Class,Houston,08/09/2018,2022-06-20
CA-2016-154900,25/02/2016,2016/01/03,Standard Class,Leominster,25/02/2016,2022-06-20
CA-2016-154900,25/02/2016,2016/01/03,Standard Class,Leominster,25/02/2016,2022-06-20
CA-2016-103835,24/09/2016,2016/09/28,Standard Class,Los Angeles,24/09/2016,2022-06-20
CA-2016-103835,24/09/2016,2016/09/28,Standard Class,Los Angeles,24/09/2016,2022-06-20
CA-2016-158939,26/11/2016,2016/01/12,Standard Class,Springfield,26/11/2016,2022-06-20
CA-2017-117408,31/08/2017,2017/06/09,Standard Class,Waco,31/08/2017,2022-06-20
CA-2017-142398,12/04/2017,2017/04/16,Standard Class,Los Angeles,12/04/2017,2022-06-20
CA-2017-142398,12/04/2017,2017/04/16,Standard Class,Los Angeles,12/04/2017,2022-06-20
CA-2017-105277,04/12/2017,2017/08/12,Standard Class,Auburn,04/12/2017,2022-06-20
CA-2017-112060,04/12/2017,2017/09/12,Standard Class,San Francisco,04/12/2017,2022-06-20
CA-2015-105270,11/11/2015,2015/11/18,Standard Class,Los Angeles,11/11/2015,2022-06-20
CA-2015-105270,11/11/2015,2015/11/18,Standard Class,Los Angeles,11/11/2015,2022-06-20
US-2016-159513,02/04/2016,2016/09/04,Standard Class,Los Angeles,02/04/2016,2022-06-20
CA-2016-155586,12/12/2016,2016/12/16,Second Class,Chico,12/12/2016,2022-06-20
CA-2016-155586,12/12/2016,2016/12/16,Second Class,Chico,12/12/2016,2022-06-20
CA-2016-155586,12/12/2016,2016/12/16,Second Class,Chico,12/12/2016,2022-06-20
CA-2018-141117,02/10/2018,2018/08/10,Standard Class,Springfield,02/10/2018,2022-06-20
CA-2018-141117,02/10/2018,2018/08/10,Standard Class,Springfield,02/10/2018,2022-06-20
CA-2018-141117,02/10/2018,2018/08/10,Standard Class,Springfield,02/10/2018,2022-06-20
CA-2018-141117,02/10/2018,2018/08/10,Standard Class,Springfield,02/10/2018,2022-06-20
CA-2018-115070,10/04/2018,2018/04/14,Second Class,Jacksonville,10/04/2018,2022-06-20
CA-2018-115070,10/04/2018,2018/04/14,Second Class,Jacksonville,10/04/2018,2022-06-20
CA-2018-140186,29/09/2018,2018/02/10,First Class,Bakersfield,29/09/2018,2022-06-20
CA-2018-140186,29/09/2018,2018/02/10,First Class,Bakersfield,29/09/2018,2022-06-20
CA-2018-140186,29/09/2018,2018/02/10,First Class,Bakersfield,29/09/2018,2022-06-20
CA-2018-140186,29/09/2018,2018/02/10,First Class,Bakersfield,29/09/2018,2022-06-20
CA-2018-140186,29/09/2018,2018/02/10,First Class,Bakersfield,29/09/2018,2022-06-20
CA-2015-124856,29/09/2015,2015/03/10,Second Class,New York City,29/09/2015,2022-06-20
CA-2015-124856,29/09/2015,2015/03/10,Second Class,New York City,29/09/2015,2022-06-20
CA-2015-124856,29/09/2015,2015/03/10,Second Class,New York City,29/09/2015,2022-06-20
CA-2015-124856,29/09/2015,2015/03/10,Second Class,New York City,29/09/2015,2022-06-20
CA-2015-166716,20/08/2015,2015/08/25,Second Class,Chicago,20/08/2015,2022-06-20
CA-2015-123225,11/07/2015,2015/07/14,First Class,El Paso,11/07/2015,2022-06-20
CA-2015-123225,11/07/2015,2015/07/14,First Class,El Paso,11/07/2015,2022-06-20
CA-2016-163440,22/03/2016,2016/03/24,First Class,Thousand Oaks,22/03/2016,2022-06-20
US-2018-106796,12/05/2018,2018/05/19,Standard Class,Springfield,12/05/2018,2022-06-20
CA-2018-113873,13/11/2018,2018/11/19,Standard Class,Dallas,13/11/2018,2022-06-20
CA-2018-113873,13/11/2018,2018/11/19,Standard Class,Dallas,13/11/2018,2022-06-20
CA-2017-149783,04/09/2017,2017/07/09,Second Class,Knoxville,04/09/2017,2022-06-20
CA-2017-149783,04/09/2017,2017/07/09,Second Class,Knoxville,04/09/2017,2022-06-20
CA-2017-149783,04/09/2017,2017/07/09,Second Class,Knoxville,04/09/2017,2022-06-20
CA-2017-125017,06/02/2017,2017/11/02,Standard Class,Chattanooga,06/02/2017,2022-06-20
US-2016-163279,22/03/2016,2016/03/26,Standard Class,San Diego,22/03/2016,2022-06-20
US-2016-163279,22/03/2016,2016/03/26,Standard Class,San Diego,22/03/2016,2022-06-20
US-2016-163279,22/03/2016,2016/03/26,Standard Class,San Diego,22/03/2016,2022-06-20
CA-2016-150196,02/07/2016,2016/03/07,First Class,New York City,02/07/2016,2022-06-20
US-2016-106495,15/06/2016,2016/06/17,First Class,Tampa,15/06/2016,2022-06-20
CA-2015-124730,26/11/2015,2015/11/26,Same Day,Utica,26/11/2015,2022-06-20
CA-2015-124730,26/11/2015,2015/11/26,Same Day,Utica,26/11/2015,2022-06-20
CA-2015-124730,26/11/2015,2015/11/26,Same Day,Utica,26/11/2015,2022-06-20
CA-2015-124730,26/11/2015,2015/11/26,Same Day,Utica,26/11/2015,2022-06-20
CA-2015-124730,26/11/2015,2015/11/26,Same Day,Utica,26/11/2015,2022-06-20
CA-2018-117632,12/05/2018,2018/05/18,Standard Class,San Francisco,12/05/2018,2022-06-20
CA-2018-117632,12/05/2018,2018/05/18,Standard Class,San Francisco,12/05/2018,2022-06-20
CA-2018-117632,12/05/2018,2018/05/18,Standard Class,San Francisco,12/05/2018,2022-06-20
CA-2018-117632,12/05/2018,2018/05/18,Standard Class,San Francisco,12/05/2018,2022-06-20
CA-2015-115056,02/05/2015,2015/02/05,Same Day,Columbus,02/05/2015,2022-06-20
CA-2018-161067,03/09/2018,2018/06/09,Second Class,New York City,03/09/2018,2022-06-20
CA-2018-161067,03/09/2018,2018/06/09,Second Class,New York City,03/09/2018,2022-06-20
CA-2018-161067,03/09/2018,2018/06/09,Second Class,New York City,03/09/2018,2022-06-20
CA-2018-161067,03/09/2018,2018/06/09,Second Class,New York City,03/09/2018,2022-06-20
CA-2017-122063,03/12/2017,2017/07/12,Standard Class,Richmond,03/12/2017,2022-06-20
CA-2017-122063,03/12/2017,2017/07/12,Standard Class,Richmond,03/12/2017,2022-06-20
CA-2016-111206,18/07/2016,2016/07/22,Standard Class,San Diego,18/07/2016,2022-06-20
CA-2017-142895,21/07/2017,2017/07/26,Standard Class,Concord,21/07/2017,2022-06-20
CA-2017-142895,21/07/2017,2017/07/26,Standard Class,Concord,21/07/2017,2022-06-20
CA-2016-101868,09/06/2016,2016/06/16,Standard Class,Miami,09/06/2016,2022-06-20
CA-2016-101868,09/06/2016,2016/06/16,Standard Class,Miami,09/06/2016,2022-06-20
CA-2016-101868,09/06/2016,2016/06/16,Standard Class,Miami,09/06/2016,2022-06-20
CA-2018-133207,27/11/2018,2018/03/12,Standard Class,Los Angeles,27/11/2018,2022-06-20
CA-2016-132948,27/03/2016,2016/03/04,Standard Class,Seattle,27/03/2016,2022-06-20
CA-2016-134992,22/09/2016,2016/09/26,Second Class,Arlington,22/09/2016,2022-06-20
CA-2016-134992,22/09/2016,2016/09/26,Second Class,Arlington,22/09/2016,2022-06-20
CA-2016-126725,17/11/2016,2016/11/21,Standard Class,San Diego,17/11/2016,2022-06-20
CA-2016-126725,17/11/2016,2016/11/21,Standard Class,San Diego,17/11/2016,2022-06-20
CA-2016-126725,17/11/2016,2016/11/21,Standard Class,San Diego,17/11/2016,2022-06-20
CA-2016-126725,17/11/2016,2016/11/21,Standard Class,San Diego,17/11/2016,2022-06-20
CA-2016-126725,17/11/2016,2016/11/21,Standard Class,San Diego,17/11/2016,2022-06-20
CA-2016-126725,17/11/2016,2016/11/21,Standard Class,San Diego,17/11/2016,2022-06-20
CA-2016-126725,17/11/2016,2016/11/21,Standard Class,San Diego,17/11/2016,2022-06-20
CA-2016-121783,10/11/2016,2016/11/14,Standard Class,Roseville,10/11/2016,2022-06-20
CA-2016-121783,10/11/2016,2016/11/14,Standard Class,Roseville,10/11/2016,2022-06-20
CA-2016-121783,10/11/2016,2016/11/14,Standard Class,Roseville,10/11/2016,2022-06-20
CA-2016-121783,10/11/2016,2016/11/14,Standard Class,Roseville,10/11/2016,2022-06-20
CA-2016-121783,10/11/2016,2016/11/14,Standard Class,Roseville,10/11/2016,2022-06-20
US-2015-138835,10/09/2015,2015/09/14,Standard Class,Virginia Beach,10/09/2015,2022-06-20
CA-2016-112214,05/08/2016,2016/11/08,Standard Class,Dallas,05/08/2016,2022-06-20
CA-2016-112214,05/08/2016,2016/11/08,Standard Class,Dallas,05/08/2016,2022-06-20
CA-2016-112214,05/08/2016,2016/11/08,Standard Class,Dallas,05/08/2016,2022-06-20
CA-2016-112214,05/08/2016,2016/11/08,Standard Class,Dallas,05/08/2016,2022-06-20
US-2018-153255,03/09/2018,2018/07/09,Second Class,Concord,03/09/2018,2022-06-20
CA-2016-108119,01/11/2016,2016/08/11,Standard Class,Conway,01/11/2016,2022-06-20
CA-2016-157434,29/04/2016,2016/04/05,Second Class,Philadelphia,29/04/2016,2022-06-20
CA-2017-101525,01/05/2017,2017/04/05,Second Class,Little Rock,01/05/2017,2022-06-20
CA-2017-101525,01/05/2017,2017/04/05,Second Class,Little Rock,01/05/2017,2022-06-20
CA-2017-101525,01/05/2017,2017/04/05,Second Class,Little Rock,01/05/2017,2022-06-20
US-2015-117968,05/08/2015,2015/07/08,Second Class,Meriden,05/08/2015,2022-06-20
US-2015-117968,05/08/2015,2015/07/08,Second Class,Meriden,05/08/2015,2022-06-20
US-2015-117968,05/08/2015,2015/07/08,Second Class,Meriden,05/08/2015,2022-06-20
CA-2017-158211,04/01/2017,2017/08/01,Standard Class,Philadelphia,04/01/2017,2022-06-20
CA-2017-158211,04/01/2017,2017/08/01,Standard Class,Philadelphia,04/01/2017,2022-06-20
CA-2017-152247,07/11/2017,2017/12/11,Standard Class,Cheyenne,07/11/2017,2022-06-20
CA-2017-128223,14/06/2017,2017/06/14,Same Day,Anaheim,14/06/2017,2022-06-20
CA-2017-154235,24/09/2017,2017/09/28,Standard Class,Bloomington,24/09/2017,2022-06-20
CA-2018-129910,30/03/2018,2018/03/04,Standard Class,Columbus,30/03/2018,2022-06-20
CA-2018-133095,04/06/2018,2018/04/06,Same Day,Jonesboro,04/06/2018,2022-06-20
CA-2018-133095,04/06/2018,2018/04/06,Same Day,Jonesboro,04/06/2018,2022-06-20
CA-2016-130554,07/04/2016,2016/09/04,First Class,Philadelphia,07/04/2016,2022-06-20
CA-2015-152443,21/05/2015,2015/05/26,Standard Class,Lawrence,21/05/2015,2022-06-20
CA-2015-152443,21/05/2015,2015/05/26,Standard Class,Lawrence,21/05/2015,2022-06-20
CA-2015-152443,21/05/2015,2015/05/26,Standard Class,Lawrence,21/05/2015,2022-06-20
CA-2017-133319,05/09/2017,2017/11/09,Standard Class,New York City,05/09/2017,2022-06-20
CA-2017-133935,18/09/2017,2017/09/22,Standard Class,San Diego,18/09/2017,2022-06-20
CA-2017-133935,18/09/2017,2017/09/22,Standard Class,San Diego,18/09/2017,2022-06-20
CA-2017-133935,18/09/2017,2017/09/22,Standard Class,San Diego,18/09/2017,2022-06-20
CA-2017-136301,13/03/2017,2017/03/15,Second Class,San Francisco,13/03/2017,2022-06-20
CA-2017-136301,13/03/2017,2017/03/15,Second Class,San Francisco,13/03/2017,2022-06-20
US-2015-109456,16/10/2015,2015/10/17,Same Day,San Francisco,16/10/2015,2022-06-20
US-2015-109456,16/10/2015,2015/10/17,Same Day,San Francisco,16/10/2015,2022-06-20
CA-2018-151596,08/10/2018,2018/11/10,First Class,Cranston,08/10/2018,2022-06-20
CA-2016-147879,07/05/2016,2016/12/05,Standard Class,Owensboro,07/05/2016,2022-06-20
CA-2017-166625,14/04/2017,2017/04/17,First Class,Baltimore,14/04/2017,2022-06-20
CA-2017-146157,21/11/2017,2017/11/26,Standard Class,Chicago,21/11/2017,2022-06-20
CA-2017-146157,21/11/2017,2017/11/26,Standard Class,Chicago,21/11/2017,2022-06-20
CA-2017-146157,21/11/2017,2017/11/26,Standard Class,Chicago,21/11/2017,2022-06-20
CA-2018-159954,10/09/2018,2018/09/14,Standard Class,Atlanta,10/09/2018,2022-06-20
CA-2018-100825,09/09/2018,2018/09/14,Standard Class,Los Angeles,09/09/2018,2022-06-20
CA-2015-168305,01/11/2015,2015/08/11,Standard Class,Los Angeles,01/11/2015,2022-06-20
CA-2015-168305,01/11/2015,2015/08/11,Standard Class,Los Angeles,01/11/2015,2022-06-20
CA-2017-167682,03/04/2017,2017/09/04,Standard Class,Richmond,03/04/2017,2022-06-20
CA-2017-167682,03/04/2017,2017/09/04,Standard Class,Richmond,03/04/2017,2022-06-20
CA-2018-108000,12/01/2018,2018/01/16,Standard Class,San Francisco,12/01/2018,2022-06-20
CA-2016-146465,20/11/2016,2016/11/24,Standard Class,San Francisco,20/11/2016,2022-06-20
CA-2017-159639,27/11/2017,2017/02/12,Standard Class,Westfield,27/11/2017,2022-06-20
US-2018-153948,06/11/2018,2018/06/11,Same Day,San Francisco,06/11/2018,2022-06-20
US-2018-153948,06/11/2018,2018/06/11,Same Day,San Francisco,06/11/2018,2022-06-20
US-2018-153948,06/11/2018,2018/06/11,Same Day,San Francisco,06/11/2018,2022-06-20
US-2018-153948,06/11/2018,2018/06/11,Same Day,San Francisco,06/11/2018,2022-06-20
US-2018-153948,06/11/2018,2018/06/11,Same Day,San Francisco,06/11/2018,2022-06-20
US-2017-113985,02/12/2017,2017/07/12,Standard Class,San Jose,02/12/2017,2022-06-20
US-2017-113985,02/12/2017,2017/07/12,Standard Class,San Jose,02/12/2017,2022-06-20
US-2017-113985,02/12/2017,2017/07/12,Standard Class,San Jose,02/12/2017,2022-06-20
US-2017-113985,02/12/2017,2017/07/12,Standard Class,San Jose,02/12/2017,2022-06-20
CA-2017-155383,17/12/2017,2017/12/22,Standard Class,Seattle,17/12/2017,2022-06-20
CA-2015-120432,24/08/2015,2015/08/26,Second Class,Owensboro,24/08/2015,2022-06-20
US-2016-126977,17/09/2016,2016/09/23,Standard Class,New York City,17/09/2016,2022-06-20
US-2016-126977,17/09/2016,2016/09/23,Standard Class,New York City,17/09/2016,2022-06-20
US-2016-126977,17/09/2016,2016/09/23,Standard Class,New York City,17/09/2016,2022-06-20
US-2016-126977,17/09/2016,2016/09/23,Standard Class,New York City,17/09/2016,2022-06-20
US-2016-126977,17/09/2016,2016/09/23,Standard Class,New York City,17/09/2016,2022-06-20
US-2016-126977,17/09/2016,2016/09/23,Standard Class,New York City,17/09/2016,2022-06-20
US-2016-126977,17/09/2016,2016/09/23,Standard Class,New York City,17/09/2016,2022-06-20
US-2016-126977,17/09/2016,2016/09/23,Standard Class,New York City,17/09/2016,2022-06-20
US-2016-126977,17/09/2016,2016/09/23,Standard Class,New York City,17/09/2016,2022-06-20
US-2016-126977,17/09/2016,2016/09/23,Standard Class,New York City,17/09/2016,2022-06-20
CA-2017-130288,26/11/2017,2017/11/30,Second Class,New York City,26/11/2017,2022-06-20
CA-2018-146458,19/11/2018,2018/11/22,Second Class,Springfield,19/11/2018,2022-06-20
CA-2018-150420,03/06/2018,2018/08/06,Standard Class,Bellingham,03/06/2018,2022-06-20
US-2015-118997,08/04/2015,2015/12/04,Standard Class,Decatur,08/04/2015,2022-06-20
CA-2015-114314,11/10/2015,2015/10/15,Standard Class,Fayetteville,11/10/2015,2022-06-20
CA-2015-114314,11/10/2015,2015/10/15,Standard Class,Fayetteville,11/10/2015,2022-06-20
US-2018-169551,07/07/2018,2018/09/07,First Class,Philadelphia,07/07/2018,2022-06-20
US-2018-169551,07/07/2018,2018/09/07,First Class,Philadelphia,07/07/2018,2022-06-20
US-2018-169551,07/07/2018,2018/09/07,First Class,Philadelphia,07/07/2018,2022-06-20
US-2018-169551,07/07/2018,2018/09/07,First Class,Philadelphia,07/07/2018,2022-06-20
US-2018-169551,07/07/2018,2018/09/07,First Class,Philadelphia,07/07/2018,2022-06-20
US-2018-169551,07/07/2018,2018/09/07,First Class,Philadelphia,07/07/2018,2022-06-20
CA-2017-103107,04/07/2017,2017/04/07,Same Day,Seattle,04/07/2017,2022-06-20
CA-2017-103107,04/07/2017,2017/04/07,Same Day,Seattle,04/07/2017,2022-06-20
CA-2017-103107,04/07/2017,2017/04/07,Same Day,Seattle,04/07/2017,2022-06-20
CA-2018-122077,19/05/2018,2018/05/25,Standard Class,Plano,19/05/2018,2022-06-20
CA-2018-122077,19/05/2018,2018/05/25,Standard Class,Plano,19/05/2018,2022-06-20
CA-2018-112431,12/10/2018,2018/10/14,Second Class,Los Angeles,12/10/2018,2022-06-20
CA-2018-112431,12/10/2018,2018/10/14,Second Class,Los Angeles,12/10/2018,2022-06-20
CA-2017-151092,06/08/2017,2017/08/13,Standard Class,Los Angeles,06/08/2017,2022-06-20
CA-2015-104178,25/08/2015,2015/08/29,Standard Class,Los Angeles,25/08/2015,2022-06-20
CA-2015-104178,25/08/2015,2015/08/29,Standard Class,Los Angeles,25/08/2015,2022-06-20
CA-2015-104178,25/08/2015,2015/08/29,Standard Class,Los Angeles,25/08/2015,2022-06-20
CA-2015-104178,25/08/2015,2015/08/29,Standard Class,Los Angeles,25/08/2015,2022-06-20
CA-2016-115924,14/09/2016,2016/09/18,Second Class,Des Moines,14/09/2016,2022-06-20
CA-2018-161046,05/03/2018,2018/05/03,Same Day,Southaven,05/03/2018,2022-06-20
CA-2018-161046,05/03/2018,2018/05/03,Same Day,Southaven,05/03/2018,2022-06-20
CA-2018-161046,05/03/2018,2018/05/03,Same Day,Southaven,05/03/2018,2022-06-20
CA-2018-161046,05/03/2018,2018/05/03,Same Day,Southaven,05/03/2018,2022-06-20
US-2018-141698,15/04/2018,2018/04/21,Standard Class,Houston,15/04/2018,2022-06-20
US-2015-105151,30/03/2015,2015/03/31,First Class,New York City,30/03/2015,2022-06-20
CA-2015-155796,11/11/2015,2015/11/15,Second Class,Reading,11/11/2015,2022-06-20
CA-2015-155796,11/11/2015,2015/11/15,Second Class,Reading,11/11/2015,2022-06-20
CA-2017-127138,12/03/2017,2017/03/15,Second Class,San Francisco,12/03/2017,2022-06-20
CA-2017-127138,12/03/2017,2017/03/15,Second Class,San Francisco,12/03/2017,2022-06-20
CA-2017-127138,12/03/2017,2017/03/15,Second Class,San Francisco,12/03/2017,2022-06-20
CA-2017-127138,12/03/2017,2017/03/15,Second Class,San Francisco,12/03/2017,2022-06-20
CA-2018-150602,09/02/2018,2018/02/14,Second Class,Los Angeles,09/02/2018,2022-06-20
CA-2015-140732,11/11/2015,2015/11/13,Second Class,Los Angeles,11/11/2015,2022-06-20
CA-2015-140732,11/11/2015,2015/11/13,Second Class,Los Angeles,11/11/2015,2022-06-20
CA-2015-140732,11/11/2015,2015/11/13,Second Class,Los Angeles,11/11/2015,2022-06-20
CA-2018-119011,20/08/2018,2018/08/25,Standard Class,San Francisco,20/08/2018,2022-06-20
CA-2018-119011,20/08/2018,2018/08/25,Standard Class,San Francisco,20/08/2018,2022-06-20
CA-2018-119011,20/08/2018,2018/08/25,Standard Class,San Francisco,20/08/2018,2022-06-20
CA-2017-166912,15/01/2017,2017/01/17,First Class,New York City,15/01/2017,2022-06-20
CA-2015-141726,20/07/2015,2015/07/22,First Class,San Diego,20/07/2015,2022-06-20
CA-2015-141726,20/07/2015,2015/07/22,First Class,San Diego,20/07/2015,2022-06-20
CA-2015-141726,20/07/2015,2015/07/22,First Class,San Diego,20/07/2015,2022-06-20
CA-2015-141726,20/07/2015,2015/07/22,First Class,San Diego,20/07/2015,2022-06-20
CA-2018-115105,06/02/2018,2018/11/02,Standard Class,New York City,06/02/2018,2022-06-20
CA-2016-143980,25/12/2016,2016/12/29,Standard Class,New York City,25/12/2016,2022-06-20
CA-2017-135636,08/10/2017,2017/10/13,Standard Class,Charlotte,08/10/2017,2022-06-20
CA-2018-102155,13/07/2018,2018/07/17,Standard Class,Overland Park,13/07/2018,2022-06-20
CA-2018-102155,13/07/2018,2018/07/17,Standard Class,Overland Park,13/07/2018,2022-06-20
CA-2018-116953,24/04/2018,2018/04/25,First Class,Mesa,24/04/2018,2022-06-20
CA-2015-117765,07/09/2015,2015/09/13,Standard Class,Tulsa,07/09/2015,2022-06-20
CA-2015-117765,07/09/2015,2015/09/13,Standard Class,Tulsa,07/09/2015,2022-06-20
CA-2015-117765,07/09/2015,2015/09/13,Standard Class,Tulsa,07/09/2015,2022-06-20
CA-2015-117765,07/09/2015,2015/09/13,Standard Class,Tulsa,07/09/2015,2022-06-20
CA-2017-114895,21/11/2017,2017/11/28,Standard Class,New York City,21/11/2017,2022-06-20
CA-2018-112984,16/09/2018,2018/09/18,Second Class,Philadelphia,16/09/2018,2022-06-20
